cache_profile,group,trace,n_req,main_algo,main_qps,cmaes_v7_qps,drl_v7_qps,RSD_qps,ARC_qps,Cacheus_qps,GLCache_qps,LHD_qps,LRU_qps,LeCaR_qps,S3FIFO_qps,Sieve_qps,WTinyLFU_qps,LRB_qps,ThreeLCache_OMR_qps,ThreeLCache_BMR_qps,ThreeLCache_avg_qps
cache01_rsd,tencentBlock,tencentBlock_13858,4047473,RSD,440150.72813238774,234638.08727651567,41885.503464538546,440150.72813238774,4820000.0,1410000.0,3070000.0,1400000.0,4710000.0,413007.44897959183,2830000.0,5050000.0,2150000.0,20000.0,899438.4444444445,861164.4680851063,880301.4562647755
cache01_rsd,tencentBlock,tencentBlock_13859,4016512,RSD,1338837.3333333333,924785.599162742,344675.8643507031,1338837.3333333333,5480000.0,2390000.0,5960000.0,3250000.0,8020000.0,508419.2405063291,5500000.0,9340000.0,3820000.0,50000.0,2008256.0,2113953.6842105263,2061104.8421052631
cache01_rsd,tencentBlock,tencentBlock_13868,208387,RSD,1562902.5,694623.3333333334,694623.3333333334,1562902.5,11990000.0,4099999.9999999995,5680000.0,6170000.0,12130000.0,8100000.0,8440000.0,12260000.0,4940000.0,1480000.0,4500000.0,4730000.0,4615000.0
cache01_rsd,tencentBlock,tencentBlock_1387,4439507,RSD,1052944.2967457252,755933.3708513709,118861.5148281918,1052944.2967457252,7520000.0,2370000.0,5070000.0,3030000.0,7420000.0,522294.9411764706,4240000.0,7970000.0,2660000.0,40000.0,1707502.6923076923,1849794.5833333335,1778648.637820513
cache01_rsd,tencentBlock,tencentBlock_13877,4057508,RSD,632147.9855072463,329097.3327591157,64184.188829787236,632147.9855072463,4850000.0,1870000.0,3230000.0,1760000.0,5280000.0,405750.8,2790000.0,4980000.0,1220000.0,20000.0,1040386.6666666667,795589.8039215687,917988.2352941177
cache01_rsd,tencentBlock,tencentBlock_13886,3314899,RSD,780949.0437915743,513968.71514423075,118735.13421759964,780949.0437915743,5960000.0,1780000.0,4059999.9999999995,2009999.9999999998,5780000.0,424987.0512820513,2800000.0,6220000.0,2800000.0,30000.0,1069322.2580645161,947114.0,1008218.1290322581
cache01_rsd,tencentBlock,tencentBlock_13893,3377296,RSD,576563.8425925926,315824.69457789976,82062.4918307499,576563.8425925926,5430000.0,1740000.0,3890000.0,1810000.0,5810000.0,427505.8227848101,3400000.0,5650000.0,2410000.0,20000.0,1250850.3703703703,912782.7027027026,1081816.5365365364
cache01_rsd,tencentBlock,tencentBlock_13902,318615,RSD,716883.75,236335.3021978022,182214.46078431373,716883.75,8250000.0,2600000.0,5430000.0,3500000.0,8730000.0,6010000.0,5590000.0,8520000.0,3530000.0,1410000.0,1062050.0,1593075.0,1327562.5
cache01_rsd,tencentBlock,tencentBlock_13908,4118256,RSD,590249.6314496314,250504.03116730376,41942.84137599398,590249.6314496314,4290000.0,970000.0,2820000.0,1350000.0,4670000.0,399830.67961165047,2610000.0,3030000.0,970000.0,20000.0,777029.4339622642,664234.8387096775,720632.1363359708
cache01_rsd,tencentBlock,tencentBlock_13912,8090856,RSD,760526.1818181819,165582.41883936082,64526.995033504136,760526.1818181819,3810000.0,1280000.0,2880000.0,1100000.0,3300000.0,398564.33497536945,2570000.0,3760000.0,1570000.0,34023.78469301934,1011357.0,1011357.0,1011357.0
cache01_rsd,tencentBlock,tencentBlock_13921,3716867,RSD,757139.5740740742,308183.41677129106,114584.17795566504,757139.5740740742,6000000.0,1840000.0,3530000.0,2160000.0,5270000.0,432193.83720930235,3900000.0,6550000.0,2240000.0,30000.0,1327452.5,1061962.0,1194707.25
cache01_rsd,tencentBlock,tencentBlock_13927,1475119,RSD,593848.2286634461,248501.12952223144,63888.81411270843,593848.2286634461,5400000.0,1590000.0,3050000.0,2020000.0,6220000.0,398680.81081081077,3470000.0,6120000.0,1660000.0,20000.0,867717.0588235294,867717.0588235294,867717.0588235294
cache01_rsd,tencentBlock,tencentBlock_13931,89881384,RSD,2235540.6762280036,1695365.9366587054,454212.2374240821,2235540.6762280036,5150000.0,2020000.0,3790000.0,1860000.0,5300000.0,460930.1743589744,3810000.0,5000000.0,3390000.0,200000.0,1531199.0459965928,1864759.0041493776,1697979.0250729853
cache01_rsd,tencentBlock,tencentBlock_1394,88285723,RSD,1300905.3958835548,842468.8631195343,241924.00813730643,1300905.3958835548,4080000.0,1160000.0,3090000.0,1350000.0,4139999.9999999995,535389.4663432383,2270000.0,3750000.0,1240000.0,71290.15100129199,1358241.8923076922,1281360.2757619738,1319801.0840348331
cache01_rsd,tencentBlock,tencentBlock_13940,1323889,RSD,655548.9009661835,252584.0855263158,117975.1942580164,655548.9009661835,5030000.0,1700000.0,3650000.0,1590000.0,4950000.0,441296.3333333333,3460000.0,5410000.0,2700000.0,30000.0,1018376.1538461538,945635.0000000001,982005.576923077
cache01_rsd,tencentBlock,tencentBlock_13945,3091399,RSD,773333.0831769856,290278.6047434315,76254.88049998872,773333.0831769856,5880000.0,1180000.0,3350000.0,1330000.0,6340000.0,417756.6216216216,2860000.0,4840000.0,2160000.0,20000.0,936787.5757575758,909235.0,923011.2878787878
cache01_rsd,tencentBlock,tencentBlock_13948,2822078,RSD,1679808.3333333335,709795.3757575757,733130.9244264509,1679808.3333333335,13260000.0,4440000.0,8250000.0,5620000.0,13660000.0,8400000.0,9720000.0,12630000.0,5550000.0,60000.0,2015770.0000000002,1763798.75,1889784.375
cache01_rsd,tencentBlock,tencentBlock_13952,2229596,RSD,1625747.0833333335,702926.8177339901,530558.9585666293,1625747.0833333335,10850000.0,3520000.0,7910000.0,4630000.0,11680000.0,6680000.0,8189999.999999999,11910000.0,4920000.0,20000.0,1857996.6666666667,1486397.3333333333,1672197.0
cache01_rsd,tencentBlock,tencentBlock_13956,1959001,RSD,676321.7738095238,257409.09738921333,59780.291560919184,676321.7738095238,4740000.0,1620000.0,3250000.0,1530000.0,5620000.0,466428.8095238095,3020000.0,5410000.0,2530000.0,20000.0,1152353.5294117648,1224375.625,1188364.5772058824
cache01_rsd,tencentBlock,tencentBlock_13958,3997268,RSD,607879.465437788,226973.28432569726,59113.694173321506,607879.465437788,5000000.0,1690000.0,3180000.0,1590000.0,5070000.0,412089.4845360825,2930000.0,5150000.0,1960000.0,20000.0,999317.0,888281.7777777778,943799.3888888889
cache01_rsd,tencentBlock,tencentBlock_13959,1119786,RSD,1131096.9696969697,368033.114224138,311525.83079268294,1131096.9696969697,11080000.0,3250000.0,6610000.0,4800000.0,11710000.0,7070000.0,7900000.0,11750000.0,5170000.0,50000.0,1599694.285714286,1866310.0,1733002.142857143
cache01_rsd,tencentBlock,tencentBlock_13966,371962,RSD,531374.2857142858,249081.69642857145,130875.51851851851,531374.2857142858,4790000.0,1280000.0,3130000.0,1480000.0,4540000.0,531374.2857142858,3530000.0,5640000.0,1190000.0,630000.0,929905.0,929905.0,929905.0
cache01_rsd,tencentBlock,tencentBlock_13975,1871680,RSD,842256.0,311946.6666666666,98009.89739356056,842256.0,5250000.0,1720000.0,3120000.0,1790000.0,5710000.0,445638.0952380952,3060000.0,5190000.0,2590000.0,30000.0,1100988.2352941176,1100988.2352941176,1100988.2352941176
cache01_rsd,tencentBlock,tencentBlock_13980,2650547,RSD,604868.417948718,215687.87279670977,49708.89479857323,604868.417948718,3240000.0,1400000.0,2340000.0,970000.0,3070000.0,420721.74603174604,2210000.0,3790000.0,1390000.0,602397.0454545454,855015.1612903225,679627.4358974359,767321.2985938792
cache01_rsd,tencentBlock,tencentBlock_13981,1557697,RSD,1118346.564102564,427488.27443609026,468273.19186560565,1118346.564102564,11480000.0,3900000.0,7230000.0,5200000.0,12050000.0,7270000.0,8650000.0,12630000.0,5150000.0,40000.0,2596161.666666667,1947121.25,2271641.4583333335
cache01_rsd,tencentBlock,tencentBlock_13985,4905098,RSD,745936.5622119815,194323.19758421986,102440.42631890258,745936.5622119815,3790000.0,1210000.0,2930000.0,1180000.0,3940000.0,422853.275862069,2180000.0,3980000.0,1440000.0,20000.0,1021895.4166666667,817516.3333333334,919705.875
cache01_rsd,tencentBlock,tencentBlock_13987,972636,RSD,367163.1623931624,146343.16640467104,25854.22647527911,367163.1623931624,2830000.0,940000.0,1890000.0,860000.0,3680000.0,389054.4,1800000.0,3190000.0,1310000.0,10000.0,748181.5384615384,572138.8235294118,660160.180995475
cache01_rsd,tencentBlock,tencentBlock_13996,3459064,RSD,500691.6459884202,188741.67231638418,33918.859050866726,500691.6459884202,3100000.0,840000.0,2510000.0,1080000.0,3630000.0,432383.0,2069999.9999999998,3740000.0,1490000.0,10000.0,735971.0638297872,665204.6153846154,700587.8396072013
cache01_rsd,tencentBlock,tencentBlock_13998,5374788,RSD,573408.3214164113,429094.0801526718,56674.41866017285,573408.3214164113,4360000.0,1490000.0,3140000.0,1520000.0,3680000.0,407180.9090909091,2190000.0,4790000.0,2000000.0,20000.0,881112.7868852459,1014110.9433962265,947611.8651407362
cache01_rsd,tencentBlock,tencentBlock_1400,9412377,RSD,667846.7980072463,298396.49939351616,79926.07799757594,667846.7980072463,5330000.0,1580000.0,3450000.0,1600000.0,5610000.0,392182.375,3140000.0,5250000.0,2200000.0,20000.0,905036.25,871516.3888888889,888276.3194444445
cache01_rsd,tencentBlock,tencentBlock_14002,12588320,RSD,449022.5794145324,241159.09571344685,40626.10514297479,449022.5794145324,3210000.0,990000.0,2160000.0,900000.0,3360000.0,404769.13183279743,1800000.0,3370000.0,2069999.9999999998,15527.71678796102,801803.821656051,642261.2244897959,722032.5230729234
cache01_rsd,tencentBlock,tencentBlock_14008,1160580,RSD,374770.625,154014.4578313253,36045.621165644174,374770.625,3520000.0,830000.0,2470000.0,780000.0,3910000.0,429844.44444444444,1610000.0,3210000.0,1630000.0,20000.0,725362.5,682694.1176470588,704028.3088235294
cache01_rsd,tencentBlock,tencentBlock_14009,1491887,RSD,542683.7632275133,225375.93253066787,57718.54642593957,542683.7632275133,4360000.0,1510000.0,3030000.0,1260000.0,4710000.0,403212.70270270266,3050000.0,4770000.0,1740000.0,30000.0,877580.5882352941,932429.375,905004.981617647
cache01_rsd,tencentBlock,tencentBlock_14012,1941561,RSD,764857.3636363635,222342.25687103596,54606.5739841176,764857.3636363635,5320000.0,1630000.0,3570000.0,2100000.0,5940000.0,441263.8636363636,3800000.0,6540000.0,2560000.0,20000.0,924552.8571428572,808983.75,866768.3035714286
cache01_rsd,tencentBlock,tencentBlock_14018,2030268,RSD,555210.022172949,398704.9210627647,61325.854960852266,555210.022172949,6190000.0,1860000.0,3630000.0,1560000.0,6010000.0,441362.6086956522,4420000.0,7440000.0,2510000.0,30000.0,1068562.105263158,1127926.6666666667,1098244.3859649124
cache01_rsd,tencentBlock,tencentBlock_14026,3628778,RSD,656444.5208604954,290599.8142097508,55712.621615087046,656444.5208604954,5700000.0,1840000.0,3650000.0,1900000.0,6090000.0,412361.13636363635,3290000.0,5550000.0,2540000.0,20000.0,885067.8048780488,907194.5,896131.1524390244
cache01_rsd,tencentBlock,tencentBlock_14030,2545649,RSD,1644064.9791666665,652942.4383116883,772117.8033088236,1644064.9791666665,13070000.0,4580000.0,8029999.999999999,5360000.0,13600000.0,8080000.0,9860000.0,13770000.0,5870000.0,80000.0,2314226.3636363633,1958191.5384615385,2136208.9510489507
cache01_rsd,tencentBlock,tencentBlock_14038,1248839,RSD,475491.86063218396,201635.4635416667,35515.923941798945,475491.86063218396,4490000.0,1380000.0,2680000.0,1590000.0,5020000.0,402851.2903225806,3230000.0,5180000.0,2240000.0,20000.0,734611.1764705883,693799.4444444444,714205.3104575163
cache01_rsd,tencentBlock,tencentBlock_14041,3075182,RSD,668833.9101654845,284574.38982070563,59533.91780518835,668833.9101654845,5360000.0,1780000.0,3320000.0,1940000.0,5490000.0,415565.1351351351,3310000.0,5540000.0,2820000.0,20000.0,931873.3333333334,854217.2222222222,893045.2777777778
cache01_rsd,tencentBlock,tencentBlock_14046,5034802,RSD,638302.0470006184,245656.72920125438,55898.32409426947,638302.0470006184,5120000.0,1680000.0,3820000.0,1810000.0,5860000.0,406032.4193548387,3440000.0,5760000.0,2730000.0,20000.0,1006960.4,853356.2711864406,930158.3355932203
cache01_rsd,tencentBlock,tencentBlock_14050,3196647,RSD,976753.25,371494.4582304065,111657.18680839648,976753.25,6620000.0,2100000.0,4340000.0,2510000.0,7030000.0,437896.8493150685,4320000.0,7100000.0,2880000.0,40000.0,1278658.8,1141659.642857143,1210159.2214285715
cache01_rsd,tencentBlock,tencentBlock_14051,1341052,RSD,439117.8586278586,276770.30638297874,74332.91037791038,439117.8586278586,3770000.0,840000.0,2080000.0,1590000.0,4900000.0,394427.0588235294,2560000.0,5540000.0,1140000.0,20000.0,838157.5,745028.8888888889,791593.1944444445
cache01_rsd,tencentBlock,tencentBlock_14060,1397141,RSD,400490.86814086814,179386.0049382716,40210.78401848068,400490.86814086814,2520000.0,680000.0,1510000.0,920000.0,3120000.0,465713.6666666667,1320000.0,3060000.0,1450000.0,40000.0,735337.3684210527,537361.923076923,636349.6457489878
cache01_rsd,tencentBlock,tencentBlock_14067,10364967,RSD,630234.742182302,255016.65483434754,58378.33270295424,630234.742182302,3900000.0,1440000.0,2730000.0,1360000.0,4240000.0,406469.29411764705,2250000.0,4230000.0,1770000.0,38632.00521803951,878387.033898305,901301.4782608695,889844.2560795873
cache01_rsd,tencentBlock,tencentBlock_1407,15046896,RSD,1857641.4814814816,1637456.3294117646,351051.07130677666,1857641.4814814816,7180000.0,1410000.0,4680000.0,2710000.0,7050000.0,616676.0655737706,5030000.0,6630000.0,1730000.0,60000.0,1954142.3376623376,2426918.709677419,2190530.5236698785
cache01_rsd,tencentBlock,tencentBlock_14072,5851148,RSD,806865.6247654784,477652.44062983996,86897.02413070801,806865.6247654784,4059999.9999999995,1300000.0,2870000.0,1380000.0,3390000.0,427091.09489051095,2029999.9999999998,4370000.0,1120000.0,30000.0,1103990.1886792453,1103990.1886792453,1103990.1886792453
cache01_rsd,tencentBlock,tencentBlock_14081,1446289,RSD,662882.4583333334,177625.90943339362,38298.33896065767,662882.4583333334,4850000.0,1680000.0,3450000.0,1490000.0,5660000.0,438269.393939394,2480000.0,4440000.0,1750000.0,110000.0,1112530.0,1033063.5714285715,1072796.7857142857
cache01_rsd,tencentBlock,tencentBlock_14082,5169117,RSD,701732.9994496423,283441.5147793803,59800.716717532865,701732.9994496423,4500000.0,1410000.0,2780000.0,1410000.0,4580000.0,391599.77272727276,2700000.0,4620000.0,1270000.0,20000.0,876121.5254237287,1099812.1276595744,987966.8265416515
cache01_rsd,tencentBlock,tencentBlock_14083,2066516,RSD,635554.7809878844,232456.9312436805,42623.21170140837,635554.7809878844,2680000.0,640000.0,1700000.0,950000.0,3820000.0,421737.95918367343,1800000.0,3050000.0,1100000.0,10000.0,898485.2173913044,712591.724137931,805538.4707646177
cache01_rsd,tencentBlock,tencentBlock_14087,3301976,RSD,717820.8695652174,464340.375,91526.5876764814,717820.8695652174,2600000.0,1160000.0,2450000.0,670000.0,3510000.0,388467.76470588235,1500000.0,2990000.0,190000.0,20000.0,1179277.142857143,1179277.142857143,1179277.142857143
cache01_rsd,tencentBlock,tencentBlock_14093,2101582,RSD,538530.3875,339929.8007246377,68109.37410536078,538530.3875,2360000.0,860000.0,1890000.0,920000.0,3300000.0,420316.4,1380000.0,3060000.0,600000.0,30000.0,913731.3043478262,778363.7037037037,846047.504025765
cache01_rsd,tencentBlock,tencentBlock_14099,940551,RSD,554060.2155172414,326426.52352941176,80582.6827309237,554060.2155172414,2650000.0,930000.0,1990000.0,800000.0,2270000.0,427523.18181818177,1480000.0,2750000.0,560000.0,20000.0,783792.5,783792.5,783792.5
cache01_rsd,tencentBlock,tencentBlock_14101,2840595,RSD,541065.7142857143,288701.9433094995,66339.65169119817,541065.7142857143,2420000.0,1200000.0,1710000.0,1080000.0,2940000.0,417734.5588235294,2190000.0,3210000.0,970000.0,20000.0,887685.9375,835469.1176470588,861577.5275735294
cache01_rsd,tencentBlock,tencentBlock_14105,6423343,RSD,2193155.3067129627,796807.3888888889,444702.41357906803,2193155.3067129627,13420000.0,4830000.0,8680000.0,5520000.0,14210000.0,8420000.0,10400000.0,14640000.0,5960000.0,60000.0,2141114.3333333335,1946467.575757576,2043790.9545454546
cache01_rsd,tencentBlock,tencentBlock_14109,1461230,RSD,544182.2068965518,207287.37262737262,45550.940480328885,544182.2068965518,2029999.9999999998,800000.0,1430000.0,650000.0,2840000.0,429773.5294117647,1550000.0,2870000.0,900000.0,10000.0,695823.8095238095,562011.5384615385,628917.673992674
cache01_rsd,tencentBlock,tencentBlock_14114,18296875,RSD,2301584.750791139,1975230.8238636362,402214.39571768104,2301584.750791139,5460000.0,2390000.0,4230000.0,2510000.0,6900000.0,648825.3546099291,4690000.0,7010000.0,2069999.9999999998,80000.0,2506421.2328767125,2951108.870967742,2728765.0519222273
cache01_rsd,tencentBlock,tencentBlock_14121,1305420,RSD,450680.7142857143,227046.7332123412,49545.08549222798,450680.7142857143,2800000.0,770000.0,1560000.0,650000.0,2200000.0,407943.75,1370000.0,2430000.0,770000.0,20000.0,687063.1578947369,621628.5714285714,654345.8646616541
cache01_rsd,tencentBlock,tencentBlock_14123,1466248,RSD,440781.8921308577,183562.5376344086,39919.3706360593,440781.8921308577,2760000.0,830000.0,1630000.0,920000.0,3120000.0,431249.4117647059,1620000.0,3190000.0,1030000.0,10000.0,733124.0,771709.4736842106,752416.7368421053
cache01_rsd,tencentBlock,tencentBlock_1413,2017883,RSD,403576.6,179654.82549857552,43268.722933070865,403576.6,2410000.0,990000.0,2160000.0,910000.0,3310000.0,429336.8085106383,1620000.0,2820000.0,1040000.0,20000.0,776108.8461538461,720672.5,748390.673076923
cache01_rsd,tencentBlock,tencentBlock_14131,1003063,RSD,372015.1236263736,192473.71162280702,30712.02966257443,372015.1236263736,2210000.0,790000.0,1410000.0,660000.0,2570000.0,401225.2,1530000.0,3010000.0,830000.0,10000.0,668708.6666666666,668708.6666666666,668708.6666666666
cache01_rsd,tencentBlock,tencentBlock_14140,1331367,RSD,431268.3072100314,157156.6680080483,31919.60444514219,431268.3072100314,2910000.0,710000.0,1670000.0,880000.0,3380000.0,416052.1875,1450000.0,2680000.0,880000.0,20000.0,700719.4736842106,739648.3333333334,720183.9035087719
cache01_rsd,tencentBlock,tencentBlock_14149,2769491,RSD,641355.8105263158,208642.151009164,50316.73476483259,641355.8105263158,2450000.0,650000.0,1670000.0,840000.0,2830000.0,426075.53846153844,1260000.0,2930000.0,650000.0,20000.0,791283.1428571428,710125.8974358975,750704.5201465201
cache01_rsd,tencentBlock,tencentBlock_1415,4536364,RSD,1166237.2841133815,898377.968627451,267810.187005187,1166237.2841133815,5050000.0,1100000.0,2720000.0,1630000.0,4310000.0,546549.8795180722,2930000.0,5360000.0,1120000.0,80000.0,1680134.8148148146,1620130.0,1650132.4074074072
cache01_rsd,tencentBlock,tencentBlock_14158,5122449,RSD,388284.6590392914,235152.85587938008,38344.852227672694,388284.6590392914,2430000.0,540000.0,1510000.0,700000.0,2240000.0,394034.53846153844,1220000.0,2560000.0,570000.0,20000.0,731778.4285714285,674006.4473684211,702892.4379699249
cache01_rsd,tencentBlock,tencentBlock_14167,3611147,RSD,526117.2782939189,267410.40549512283,57598.04507628294,526117.2782939189,3040000.0,750000.0,1980000.0,900000.0,3180000.0,410357.6136363636,1600000.0,2600000.0,800000.0,20000.0,902786.75,820715.2272727272,861750.9886363635
cache01_rsd,tencentBlock,tencentBlock_1417,4757527,RSD,1900087.5883256528,818093.2671957671,351481.69921875,1900087.5883256528,13350000.0,4630000.0,9050000.0,5790000.0,14070000.0,8270000.0,10330000.0,13150000.0,5870000.0,60000.0,2068490.0000000002,1982302.9166666667,2025396.4583333335
cache01_rsd,tencentBlock,tencentBlock_14171,938333,RSD,499392.91316526604,148514.8192921236,29722.057119543046,499392.91316526604,2520000.0,450000.0,1410000.0,820000.0,2690000.0,426514.99999999994,1410000.0,2830000.0,780000.0,10000.0,625555.3333333334,670237.8571428572,647896.5952380953
cache01_rsd,tencentBlock,tencentBlock_14174,3917997,RSD,648001.1440677966,518962.7605263158,114293.68764376079,648001.1440677966,3270000.0,820000.0,2320000.0,1270000.0,3090000.0,445226.93181818177,1800000.0,3410000.0,1110000.0,30000.0,1305999.0,1399284.642857143,1352641.8214285714
cache01_rsd,tencentBlock,tencentBlock_1418,222866060,RSD,6724809.205184686,5276126.912601881,1520700.059571519,6724809.205184686,19430000.0,6140000.0,17750000.0,9650000.0,19480000.0,7800000.0,17050000.0,20650000.0,8520000.0,170000.0,5231597.652582159,5880370.976253298,5555984.314417729
cache01_rsd,tencentBlock,tencentBlock_14182,2266078,RSD,448023.5513673319,119898.30687830687,32761.571360886024,448023.5513673319,2060000.0,530000.0,1710000.0,750000.0,2530000.0,390703.1034482759,1300000.0,2310000.0,780000.0,20000.0,686690.3030303031,730992.9032258064,708841.6031280548
cache01_rsd,tencentBlock,tencentBlock_14186,1989236,RSD,1284714.9166666665,605059.2833333333,491844.06593406596,1284714.9166666665,9430000.0,3100000.0,7710000.0,4690000.0,9430000.0,6330000.0,6180000.0,10470000.0,4680000.0,60000.0,1989236.0,1657696.6666666667,1823466.3333333335
cache01_rsd,tencentBlock,tencentBlock_14195,5358301,RSD,609212.5167958656,404733.0946160836,70749.08318056828,609212.5167958656,2620000.0,670000.0,1850000.0,940000.0,3170000.0,405931.893939394,1370000.0,2880000.0,710000.0,20000.0,1050647.254901961,754690.2816901408,902668.7682960508
cache01_rsd,tencentBlock,tencentBlock_14196,1028852,RSD,457493.47826086957,142923.68126567625,25568.874488344285,457493.47826086957,1940000.0,440000.0,1220000.0,770000.0,2700000.0,411540.8,1070000.0,2340000.0,720000.0,10000.0,643032.5,791424.6153846154,717228.5576923077
cache01_rsd,tencentBlock,tencentBlock_14201,1204650,RSD,474559.0909090909,168490.7570422535,34205.98426372127,474559.0909090909,1930000.0,610000.0,1520000.0,810000.0,2430000.0,401550.0,1400000.0,2170000.0,640000.0,10000.0,669250.0,708617.6470588235,688933.8235294118
cache01_rsd,tencentBlock,tencentBlock_14207,48689259,RSD,627763.7435782556,315926.05550584325,95991.75702856279,627763.7435782556,2940000.0,930000.0,1960000.0,890000.0,3130000.0,348029.0135811294,1800000.0,2540000.0,1830000.0,20795.82240635544,631507.8988326848,465035.90257879655,548271.9007057407
cache01_rsd,tencentBlock,tencentBlock_1421,1286991,RSD,1121242.1590909092,281998.027972028,279908.75686813187,1121242.1590909092,10740000.0,3260000.0,7440000.0,4610000.0,11160000.0,6930000.0,7740000.0,12180000.0,4880000.0,40000.0,1608738.75,1608738.75,1608738.75
cache01_rsd,tencentBlock,tencentBlock_14212,1636824,RSD,399108.0846063455,177207.65449438203,32077.14471171017,399108.0846063455,2069999.9999999998,750000.0,1470000.0,940000.0,2780000.0,419698.46153846156,1560000.0,3090000.0,1100000.0,20000.0,744010.9090909091,779440.0,761725.4545454546
cache01_rsd,tencentBlock,tencentBlock_14220,2594317,RSD,1428754.2898550725,542602.248366013,432867.13014460506,1428754.2898550725,12770000.0,3970000.0,6310000.0,5220000.0,13570000.0,8260000.0,9370000.0,12030000.0,5440000.0,50000.0,2358470.0,1526068.8235294118,1942269.411764706
cache01_rsd,tencentBlock,tencentBlock_14223,1313503,RSD,471513.8974358974,172006.34523809524,37708.60397642244,471513.8974358974,2660000.0,920000.0,2130000.0,820000.0,2750000.0,423710.6451612903,2180000.0,3040000.0,1600000.0,20000.0,691317.3684210527,772648.8235294118,731983.0959752323
cache01_rsd,tencentBlock,tencentBlock_14229,183810,RSD,919050.0,229762.5,154246.15384615384,919050.0,11290000.0,4030000.0000000005,4910000.0,5280000.0,12130000.0,7900000.0,8560000.0,11860000.0,5270000.0,910000.0,4260000.0,4000000.0,4130000.0
cache01_rsd,tencentBlock,tencentBlock_14230,3546708,RSD,578167.0579029734,438895.6908593987,94136.14423433445,578167.0579029734,3530000.0,1030000.0,2400000.0,1130000.0,3810000.0,407667.5862068966,2009999.9999999998,3650000.0,1260000.0,20000.0,824815.8139534884,1108346.25,966581.0319767442
cache01_rsd,tencentBlock,tencentBlock_14233,1415808,RSD,711374.1176470588,234367.13161465398,49659.93220338983,711374.1176470588,2650000.0,980000.0,1690000.0,970000.0,3710000.0,393280.0,2000000.0,3720000.0,1070000.0,30000.0,943872.0,884880.0,914376.0
cache01_rsd,tencentBlock,tencentBlock_14234,6306594,RSD,954920.0065359477,568900.3933360423,120358.65964523281,954920.0065359477,4210000.0,1110000.0,2230000.0,1300000.0,4019999.9999999995,453711.7985611511,2460000.0,4210000.0,870000.0,30000.0,1146653.4545454546,927440.2941176471,1037046.8743315509
cache01_rsd,tencentBlock,tencentBlock_14239,92335,RSD,384729.1666666667,109006.59722222222,102594.44444444444,384729.1666666667,6910000.0,1950000.0,5120000.0,2840000.0,7220000.0,5530000.0,4320000.0,7270000.0,2550000.0,790000.0,3150000.0,3140000.0,3145000.0
cache01_rsd,tencentBlock,tencentBlock_14242,260718,RSD,521436.0,93232.49042145594,100276.15384615384,521436.0,6880000.0,1910000.0,3670000.0,2780000.0,7630000.0,5230000.0,4260000.0,7580000.0,2660000.0,860000.0,869060.0,869060.0,869060.0
cache01_rsd,tencentBlock,tencentBlock_14248,11417024,RSD,1102786.7521129376,657803.199023199,303307.02609924786,1102786.7521129376,5220000.0,1680000.0,3420000.0,1430000.0,5100000.0,440811.73745173746,3290000.0,3810000.0,2440000.0,57314.37751004016,1522269.8666666667,1240980.8695652175,1381625.368115942
cache01_rsd,tencentBlock,tencentBlock_14249,494673,RSD,401520.29220779217,65269.354166666664,33293.81769374416,401520.29220779217,7010000.0,1640000.0,2870000.0,2150000.0,7980000.0,5050000.0,4050000.0,7540000.0,2340000.0,20000.0,706675.7142857143,618341.25,662508.4821428572
cache01_rsd,tencentBlock,tencentBlock_14254,4622408,RSD,535258.7576974565,275231.09835194045,37216.27289581016,535258.7576974565,3110000.0,1010000.0,1720000.0,840000.0,3330000.0,395077.6068376069,1650000.0,2640000.0,950000.0,20000.0,924481.6,745549.6774193548,835015.6387096774
cache01_rsd,tencentBlock,tencentBlock_14261,21771628,RSD,1879098.8452380951,803162.7291084188,175308.34481693784,1879098.8452380951,5150000.0,2180000.0,5640000.0,2530000.0,6540000.0,657753.1117824774,4710000.0,7660000.0,3820000.0,40000.0,2199154.3434343436,2155606.7326732674,2177380.5380538055
cache01_rsd,tencentBlock,tencentBlock_14268,1657867,RSD,445982.8730272597,160319.58065953653,39221.49465899331,445982.8730272597,3200000.0,930000.0,2140000.0,910000.0,3380000.0,414466.75,2040000.0,2810000.0,1040000.0,20000.0,753575.9090909091,872561.5789473684,813068.7440191387
cache01_rsd,tencentBlock,tencentBlock_14276,2047539,RSD,1056270.119047619,588190.551242236,239692.06547619047,1056270.119047619,4490000.0,900000.0,3080000.0,1570000.0,4460000.0,455008.6666666667,2820000.0,5060000.0,1300000.0,20000.0,1204434.705882353,1137521.6666666667,1170978.1862745099
cache01_rsd,tencentBlock,tencentBlock_14283,2015815,RSD,601869.8975044563,241208.6324786325,58064.661728412175,601869.8975044563,3340000.0,870000.0,2049999.9999999998,1130000.0,2990000.0,428896.8085106383,1780000.0,3730000.0,680000.0,20000.0,1185773.5294117648,1007907.5,1096840.5147058824
cache01_rsd,tencentBlock,tencentBlock_14284,5036124,RSD,810847.637735849,385585.5910364146,70704.02825578925,810847.637735849,4110000.0000000005,1130000.0,2630000.0,1420000.0,4290000.0,434148.6206896552,2110000.0,3250000.0,990000.0,30000.0,1071515.744680851,1228322.9268292685,1149919.3357550597
