trace,group,RSD,cmaes-v7,drl-v7,ARC,Cacheus,GL-Cache,LHD,LRU,LeCaR,S3-FIFO,SIEVE,W-TinyLFU,LRB,3L-Cache,invalid_throughput_note,mean_qps_policy
tencentBlock_12313,tencentBlock,"(575944.838710, 558491.964809)","(234924.868421, 222487.669505)","(65882.988930, 48997.510652)","(4150000.000000, 4150000.000000)","(1220000.000000, 1220000.000000)","(2880000.000000, 2880000.000000)","(1150000.000000, 1150000.000000)","(4760000.000000, 4760000.000000)","(435470.487805, 435470.487805)","(2570000.000000, 2570000.000000)","(3690000.000000, 3690000.000000)","(1350000.000000, 1350000.000000)","(20000.000000, 20000.000000)","(991905.000000, 965802.236842)"
tencentBlock_12316,tencentBlock,"(1307455.000000, 1214065.357143)","(435818.333333, 429928.896396)","(475438.181818, 416008.409091)","(10490000.000000, 10490000.000000)","(3400000.000000, 3400000.000000)","(7040000.000000, 7040000.000000)","(4750000.000000, 4750000.000000)","(11360000.000000, 11360000.000000)","(6750000.000000, 6750000.000000)","(7920000.000000, 7920000.000000)","(11770000.000000, 11770000.000000)","(4770000.000000, 4770000.000000)","(50000.000000, 50000.000000)","(2241351.428571, 2241351.428571)"
tencentBlock_12323,tencentBlock,"(652077.761194, 560927.106403)","(189130.779221, 174582.257742)","(40716.877912, 30672.227908)","(4850000.000000, 4850000.000000)","(1410000.000000, 1410000.000000)","(3130000.000000, 3130000.000000)","(1430000.000000, 1430000.000000)","(4890000.000000, 4890000.000000)","(420088.557692, 420088.557692)","(3130000.000000, 3130000.000000)","(5670000.000000, 5670000.000000)","(1640000.000000, 1640000.000000)","(20000.000000, 20000.000000)","(970871.333333, 950214.496454)"
tencentBlock_12331,tencentBlock,"(1491134.285714, 1267464.142857)","(417517.600000, 388723.282759)","(298226.857143, 290166.671815)","(11600000.000000, 11600000.000000)","(3950000.000000, 3950000.000000)","(5840000.000000, 5840000.000000)","(5500000.000000, 5500000.000000)","(11300000.000000, 11300000.000000)","(7210000.000000, 7210000.000000)","(8820000.000000, 8820000.000000)","(12470000.000000, 12470000.000000)","(5210000.000000, 5210000.000000)","(40000.000000, 40000.000000)","(2609485.000000, 2050309.642857)"
tencentBlock_12337,tencentBlock,"(440256.086957, 400947.507764)","(163320.806452, 152969.487733)","(36163.892857, 26105.631056)","(4300000.000000, 4300000.000000)","(820000.000000, 820000.000000)","(1590000.000000, 1590000.000000)","(1700000.000000, 1700000.000000)","(4710000.000000, 4710000.000000)","(405035.600000, 405035.600000)","(2830000.000000, 2830000.000000)","(4500000.000000, 4500000.000000)","(2250000.000000, 2250000.000000)","(10000.000000, 10000.000000)","(675059.333333, 675059.333333)"
tencentBlock_12341,tencentBlock,"(459381.627907, 404499.752007)","(76712.271845, 66819.262723)","(26857.117607, 22577.891828)","(9550000.000000, 9550000.000000)","(2350000.000000, 2350000.000000)","(3550000.000000, 3550000.000000)","(2310000.000000, 2310000.000000)","(10420000.000000, 10420000.000000)","(6520000.000000, 6520000.000000)","(5930000.000000, 5930000.000000)","(10650000.000000, 10650000.000000)","(2850000.000000, 2850000.000000)","(10000.000000, 10000.000000)","(745411.698113, 725445.313342)"
tencentBlock_12343,tencentBlock,"(387162.298851, 358694.482759)","(179165.531915, 171337.911589)","(40339.065868, 30889.813011)","(3830000.000000, 3830000.000000)","(1180000.000000, 1180000.000000)","(2330000.000000, 2330000.000000)","(1060000.000000, 1060000.000000)","(3300000.000000, 3300000.000000)","(396272.000000, 396272.000000)","(2140000.000000, 2140000.000000)","(4060000.000000, 4060000.000000)","(1840000.000000, 1840000.000000)","(20000.000000, 20000.000000)","(748513.777778, 717962.195011)"
tencentBlock_12346,tencentBlock,"(897088.000000, 822330.666667)","(498382.222222, 491647.327327)","(128155.428571, 91180.070781)","(4160000.000000, 4160000.000000)","(1730000.000000, 1730000.000000)","(3120000.000000, 3120000.000000)","(2790000.000000, 2790000.000000)","(6530000.000000, 6530000.000000)","(498382.222222, 498382.222222)","(2990000.000000, 2990000.000000)","(4590000.000000, 4590000.000000)","(1820000.000000, 1820000.000000)","(30000.000000, 30000.000000)","(1380135.384615, 1380135.384615)"
tencentBlock_12351,tencentBlock,"(702801.923077, 702801.923077)","(299554.918033, 212787.286603)","(70010.919540, 54280.617998)","(4590000.000000, 4590000.000000)","(1250000.000000, 1250000.000000)","(3400000.000000, 3400000.000000)","(1200000.000000, 1200000.000000)","(3150000.000000, 3150000.000000)","(403077.573529, 403077.573529)","(2800000.000000, 2800000.000000)","(4730000.000000, 4730000.000000)","(2030000.000000, 2030000.000000)","(20000.000000, 20000.000000)","(1305203.571429, 1125175.492611)"
tencentBlock_12358,tencentBlock,"(665970.370370, 643005.874840)","(321092.857143, 219117.112611)","(73542.740286, 56952.290457)","(4540000.000000, 4540000.000000)","(1790000.000000, 1790000.000000)","(3260000.000000, 3260000.000000)","(1780000.000000, 1780000.000000)","(5860000.000000, 5860000.000000)","(413360.919540, 413360.919540)","(3150000.000000, 3150000.000000)","(5220000.000000, 5220000.000000)","(2260000.000000, 2260000.000000)","(20000.000000, 20000.000000)","(1240082.758621, 1069571.379310)"
tencentBlock_1236,tencentBlock,"(700210.277778, 690747.976727)","(466806.851852, 430337.566551)","(103309.713115, 91794.299233)","(5700000.000000, 5700000.000000)","(1790000.000000, 1790000.000000)","(3130000.000000, 3130000.000000)","(2230000.000000, 2230000.000000)","(6060000.000000, 6060000.000000)","(413238.852459, 413238.852459)","(3380000.000000, 3380000.000000)","(6470000.000000, 6470000.000000)","(1850000.000000, 1850000.000000)","(20000.000000, 20000.000000)","(1482798.235294, 1245550.517647)"
tencentBlock_12360,tencentBlock,"(1955387.826087, 1780799.627329)","(725385.806452, 670733.451171)","(576588.717949, 527517.337698)","(11950000.000000, 11950000.000000)","(4140000.000000, 4140000.000000)","(8200000.000000, 8200000.000000)","(5560000.000000, 5560000.000000)","(12780000.000000, 12780000.000000)","(7490000.000000, 7490000.000000)","(9130000.000000, 9130000.000000)","(13150000.000000, 13150000.000000)","(5380000.000000, 5380000.000000)","(50000.000000, 50000.000000)","(2141615.238095, 1903657.989418)"
tencentBlock_12365,tencentBlock,"(667190.000000, 600471.000000)","(163393.469388, 153825.383343)","(80062.800000, 63648.745133)","(7920000.000000, 7920000.000000)","(2760000.000000, 2760000.000000)","(4610000.000000, 4610000.000000)","(3620000.000000, 3620000.000000)","(9060000.000000, 9060000.000000)","(5900000.000000, 5900000.000000)","(5930000.000000, 5930000.000000)","(9430000.000000, 9430000.000000)","(3850000.000000, 3850000.000000)","(30000.000000, 30000.000000)","(1231735.384615, 1187744.835165)"
tencentBlock_12374,tencentBlock,"(716412.790698, 700492.506460)","(481339.843750, 333458.325489)","(158792.525773, 110766.680402)","(6030000.000000, 6030000.000000)","(1980000.000000, 1980000.000000)","(3740000.000000, 3740000.000000)","(1680000.000000, 1680000.000000)","(5020000.000000, 5020000.000000)","(433883.802817, 433883.802817)","(3900000.000000, 3900000.000000)","(6090000.000000, 6090000.000000)","(2870000.000000, 2870000.000000)","(30000.000000, 30000.000000)","(1283572.916667, 1138653.393817)"
tencentBlock_12375,tencentBlock,"(577208.297872, 577208.297872)","(311825.172414, 311825.172414)","(84513.364486, 61689.912902)","(5150000.000000, 5150000.000000)","(1600000.000000, 1600000.000000)","(3440000.000000, 3440000.000000)","(1900000.000000, 1900000.000000)","(4620000.000000, 4620000.000000)","(417366.000000, 417366.000000)","(3430000.000000, 3430000.000000)","(5850000.000000, 5850000.000000)","(2690000.000000, 2690000.000000)","(20000.000000, 20000.000000)","(1233126.818182, 1068709.909091)"
tencentBlock_12384,tencentBlock,"(1157337.068966, 924676.524173)","(849690.506329, 513168.345270)","(253303.962264, 225950.132020)","(5040000.000000, 5040000.000000)","(1550000.000000, 1550000.000000)","(4270000.000000, 4270000.000000)","(2030000.000000, 2030000.000000)","(5800000.000000, 5800000.000000)","(394856.176471, 394856.176471)","(3180000.000000, 3180000.000000)","(5500000.000000, 5500000.000000)","(2480000.000000, 2480000.000000)","(20000.000000, 20000.000000)","(1157337.068966, 1079605.474781)"
tencentBlock_12390,tencentBlock,"(672953.207547, 654927.675202)","(333331.962617, 227323.328247)","(77367.722343, 62946.799947)","(5400000.000000, 5400000.000000)","(1950000.000000, 1950000.000000)","(3600000.000000, 3600000.000000)","(1750000.000000, 1750000.000000)","(5890000.000000, 5890000.000000)","(424601.428571, 424601.428571)","(3380000.000000, 3380000.000000)","(5500000.000000, 5500000.000000)","(2630000.000000, 2630000.000000)","(20000.000000, 20000.000000)","(1049015.294118, 1006487.647059)"
tencentBlock_12393,tencentBlock,"(1470015.432099, 1200129.786362)","(439377.306273, 349963.543727)","(136237.128146, 101888.062088)","(6620000.000000, 6620000.000000)","(2200000.000000, 2200000.000000)","(4360000.000000, 4360000.000000)","(2190000.000000, 2190000.000000)","(7110000.000000, 7110000.000000)","(484029.471545, 484029.471545)","(4540000.000000, 4540000.000000)","(7480000.000000, 7480000.000000)","(2620000.000000, 2620000.000000)","(30000.000000, 30000.000000)","(1384549.418605, 1312437.469719)"
tencentBlock_12402,tencentBlock,"(555794.000000, 509477.833333)","(252633.636364, 233200.279720)","(120824.782609, 110036.855590)","(5670000.000000, 5670000.000000)","(1080000.000000, 1080000.000000)","(4130000.000000, 4130000.000000)","(1680000.000000, 1680000.000000)","(6640000.000000, 6640000.000000)","(555794.000000, 555794.000000)","(3990000.000000, 3990000.000000)","(6270000.000000, 6270000.000000)","(2240000.000000, 2240000.000000)","(880000.000000, 880000.000000)","(926323.333333, 926323.333333)"
tencentBlock_12411,tencentBlock,"(917764.583333, 882465.945513)","(301730.821918, 295775.608327)","(194923.451327, 164615.231761)","(9100000.000000, 9100000.000000)","(2970000.000000, 2970000.000000)","(5690000.000000, 5690000.000000)","(3930000.000000, 3930000.000000)","(9570000.000000, 9570000.000000)","(6080000.000000, 6080000.000000)","(6580000.000000, 6580000.000000)","(10650000.000000, 10650000.000000)","(4250000.000000, 4250000.000000)","(30000.000000, 30000.000000)","(1573310.714286, 1520867.023810)"
tencentBlock_12412,tencentBlock,"(1107244.561404, 985902.691661)","(320370.253807, 254383.544814)","(144093.470320, 101677.223423)","(6820000.000000, 6820000.000000)","(1130000.000000, 1130000.000000)","(3170000.000000, 3170000.000000)","(1960000.000000, 1960000.000000)","(6500000.000000, 6500000.000000)","(534855.423729, 534855.423729)","(3500000.000000, 3500000.000000)","(6500000.000000, 6500000.000000)","(1520000.000000, 1520000.000000)","(30000.000000, 30000.000000)","(1127016.785714, 1117130.673559)"
tencentBlock_12416,tencentBlock,"(1292760.500000, 1092159.732759)","(374713.188406, 364447.073655)","(184680.071429, 154792.233782)","(9980000.000000, 9980000.000000)","(3010000.000000, 3010000.000000)","(6590000.000000, 6590000.000000)","(4470000.000000, 4470000.000000)","(10900000.000000, 10900000.000000)","(6640000.000000, 6640000.000000)","(7490000.000000, 7490000.000000)","(11590000.000000, 11590000.000000)","(4450000.000000, 4450000.000000)","(30000.000000, 30000.000000)","(1615950.625000, 1526175.590278)"
tencentBlock_12422,tencentBlock,"(1014883.333333, 968752.272727)","(761162.500000, 478166.185897)","(181229.166667, 122198.089557)","(6450000.000000, 6450000.000000)","(1610000.000000, 1610000.000000)","(3480000.000000, 3480000.000000)","(2420000.000000, 2420000.000000)","(5590000.000000, 5590000.000000)","(441253.623188, 441253.623188)","(2380000.000000, 2380000.000000)","(6060000.000000, 6060000.000000)","(1850000.000000, 1850000.000000)","(30000.000000, 30000.000000)","(1522325.000000, 1286102.155172)"
tencentBlock_1243,tencentBlock,"(4734774.383562, 4449547.011058)","(4215104.024390, 3307685.796917)","(1301840.037665, 995524.734685)","(16590000.000000, 16590000.000000)","(5190000.000000, 5190000.000000)","(14430000.000000, 14430000.000000)","(7420000.000000, 7420000.000000)","(16750000.000000, 16750000.000000)","(6460000.000000, 6460000.000000)","(14770000.000000, 14770000.000000)","(17880000.000000, 17880000.000000)","(7590000.000000, 7590000.000000)","(150000.000000, 150000.000000)","(5530216.480000, 5165375.809444)"
tencentBlock_12430,tencentBlock,"(1500547.093023, 1440364.722982)","(1271399.507389, 820052.682266)","(314365.529842, 227202.868014)","(4780000.000000, 4780000.000000)","(1610000.000000, 1610000.000000)","(3040000.000000, 3040000.000000)","(1630000.000000, 1630000.000000)","(3990000.000000, 3990000.000000)","(459242.170819, 459242.170819)","(2740000.000000, 2740000.000000)","(4130000.000000, 4130000.000000)","(2250000.000000, 2250000.000000)","(53557.605312, 53557.605312)","(1817564.084507, 1554017.292254)"
tencentBlock_12437,tencentBlock,"(1554265.000000, 1554265.000000)","(914273.529412, 685705.147059)","(597794.230769, 514767.254274)","(5490000.000000, 5490000.000000)","(1960000.000000, 1960000.000000)","(5090000.000000, 5090000.000000)","(1970000.000000, 1970000.000000)","(6390000.000000, 6390000.000000)","(457136.764706, 457136.764706)","(4520000.000000, 4520000.000000)","(5850000.000000, 5850000.000000)","(3160000.000000, 3160000.000000)","(1650000.000000, 1650000.000000)","(3885662.500000, 3238052.083333)"
tencentBlock_12444,tencentBlock,"(907018.666667, 762720.242424)","(188962.222222, 170915.268414)","(95141.818182, 63652.800344)","(8320000.000000, 8320000.000000)","(2520000.000000, 2520000.000000)","(4430000.000000, 4430000.000000)","(3450000.000000, 3450000.000000)","(9180000.000000, 9180000.000000)","(5600000.000000, 5600000.000000)","(5660000.000000, 5660000.000000)","(9480000.000000, 9480000.000000)","(3690000.000000, 3690000.000000)","(20000.000000, 20000.000000)","(1236843.636364, 1141701.818182)"
tencentBlock_12447,tencentBlock,"(506021.523438, 470362.288564)","(186390.661871, 144970.514788)","(45357.671569, 35282.602081)","(2870000.000000, 2870000.000000)","(900000.000000, 900000.000000)","(1870000.000000, 1870000.000000)","(1010000.000000, 1010000.000000)","(3200000.000000, 3200000.000000)","(407363.238994, 407363.238994)","(1820000.000000, 1820000.000000)","(3510000.000000, 3510000.000000)","(1710000.000000, 1710000.000000)","(18054.565854, 18054.565854)","(625804.396135, 565912.959786)"
tencentBlock_12455,tencentBlock,"(366476.843362, 355147.586108)","(143681.428571, 133509.189856)","(26620.963333, 20044.445426)","(2120000.000000, 2120000.000000)","(740000.000000, 740000.000000)","(1440000.000000, 1440000.000000)","(660000.000000, 660000.000000)","(2330000.000000, 2330000.000000)","(407975.816055, 407975.816055)","(1390000.000000, 1390000.000000)","(2270000.000000, 2270000.000000)","(630000.000000, 630000.000000)","(22357.607214, 22357.607214)","(512284.719626, 507420.195438)"
tencentBlock_12461,tencentBlock,"(516523.253896, 457247.103643)","(339678.643761, 211421.883126)","(127437.103121, 96949.290445)","(2300000.000000, 2300000.000000)","(700000.000000, 700000.000000)","(1700000.000000, 1700000.000000)","(740000.000000, 740000.000000)","(2350000.000000, 2350000.000000)","(336836.144650, 336836.144650)","(1280000.000000, 1280000.000000)","(2290000.000000, 2290000.000000)","(1400000.000000, 1400000.000000)","(16684.733383, 16684.733383)","(787048.701117, 642872.523125)"
tencentBlock_12466,tencentBlock,"(836890.144928, 819454.933575)","(245725.191489, 221404.268100)","(148828.402062, 107754.512809)","(3540000.000000, 3540000.000000)","(1630000.000000, 1630000.000000)","(3200000.000000, 3200000.000000)","(1490000.000000, 1490000.000000)","(3950000.000000, 3950000.000000)","(412467.285714, 412467.285714)","(2770000.000000, 2770000.000000)","(4320000.000000, 4320000.000000)","(1720000.000000, 1720000.000000)","(20000.000000, 20000.000000)","(1132263.137255, 1072670.340557)"
tencentBlock_12474,tencentBlock,"(389082.307692, 389082.307692)","(168602.333333, 162117.628205)","(41802.231405, 30917.095900)","(3640000.000000, 3640000.000000)","(920000.000000, 920000.000000)","(2120000.000000, 2120000.000000)","(1140000.000000, 1140000.000000)","(4210000.000000, 4210000.000000)","(421505.833333, 421505.833333)","(1530000.000000, 1530000.000000)","(3900000.000000, 3900000.000000)","(1630000.000000, 1630000.000000)","(10000.000000, 10000.000000)","(1011614.000000, 867097.714286)"
tencentBlock_12481,tencentBlock,"(1028844.615385, 923860.470958)","(549656.712329, 394247.820450)","(168592.184874, 128978.653684)","(5390000.000000, 5390000.000000)","(1940000.000000, 1940000.000000)","(3890000.000000, 3890000.000000)","(1980000.000000, 1980000.000000)","(6310000.000000, 6310000.000000)","(431450.967742, 431450.967742)","(3520000.000000, 3520000.000000)","(5750000.000000, 5750000.000000)","(1650000.000000, 1650000.000000)","(30000.000000, 30000.000000)","(1337498.000000, 1210977.918919)"
tencentBlock_12485,tencentBlock,"(1021047.435897, 984581.456044)","(560857.042254, 397548.668186)","(149141.760300, 102262.709079)","(6560000.000000, 6560000.000000)","(1730000.000000, 1730000.000000)","(3500000.000000, 3500000.000000)","(2250000.000000, 2250000.000000)","(6370000.000000, 6370000.000000)","(463033.139535, 463033.139535)","(3600000.000000, 3600000.000000)","(7250000.000000, 7250000.000000)","(2930000.000000, 2930000.000000)","(40000.000000, 40000.000000)","(1327361.666667, 1305952.607527)"
tencentBlock_12488,tencentBlock,"(979259.000000, 876179.105263)","(576034.705882, 385943.252941)","(136640.790698, 130826.288966)","(4240000.000000, 4240000.000000)","(1410000.000000, 1410000.000000)","(3450000.000000, 3450000.000000)","(1510000.000000, 1510000.000000)","(4570000.000000, 4570000.000000)","(402435.205479, 402435.205479)","(2610000.000000, 2610000.000000)","(4700000.000000, 4700000.000000)","(1920000.000000, 1920000.000000)","(20000.000000, 20000.000000)","(864052.058824, 840050.612745)"
tencentBlock_12495,tencentBlock,"(1529928.965517, 1504430.149425)","(1232442.777778, 893521.013889)","(1199133.513514, 766363.523674)","(7710000.000000, 7710000.000000)","(2480000.000000, 2480000.000000)","(4800000.000000, 4800000.000000)","(3370000.000000, 3370000.000000)","(8140000.000000, 8140000.000000)","(521975.764706, 521975.764706)","(5380000.000000, 5380000.000000)","(8640000.000000, 8640000.000000)","(3410000.000000, 3410000.000000)","(50000.000000, 50000.000000)","(2112759.047619, 1980711.607143)"
tencentBlock_12500,tencentBlock,"(1658510.000000, 1326808.000000)","(355395.000000, 281354.375000)","(276418.333333, 269144.166667)","(10020000.000000, 10020000.000000)","(3480000.000000, 3480000.000000)","(6190000.000000, 6190000.000000)","(5320000.000000, 5320000.000000)","(10670000.000000, 10670000.000000)","(7500000.000000, 7500000.000000)","(7270000.000000, 7270000.000000)","(10960000.000000, 10960000.000000)","(5010000.000000, 5010000.000000)","(1650000.000000, 1650000.000000)","(1658510.000000, 1658510.000000)"
tencentBlock_12502,tencentBlock,"(645355.714286, 645355.714286)","(394732.135922, 377266.112209)","(85956.469345, 61243.019039)","(4900000.000000, 4900000.000000)","(1570000.000000, 1570000.000000)","(3090000.000000, 3090000.000000)","(1580000.000000, 1580000.000000)","(4600000.000000, 4600000.000000)","(419148.556701, 419148.556701)","(2850000.000000, 2850000.000000)","(4780000.000000, 4780000.000000)","(1850000.000000, 1850000.000000)","(20000.000000, 20000.000000)","(1069931.842105, 996981.943780)"
tencentBlock_12507,tencentBlock,"(795861.578947, 775965.039474)","(260713.275862, 258503.841321)","(133817.433628, 96558.461912)","(9250000.000000, 9250000.000000)","(2610000.000000, 2610000.000000)","(5940000.000000, 5940000.000000)","(3970000.000000, 3970000.000000)","(9670000.000000, 9670000.000000)","(5750000.000000, 5750000.000000)","(6270000.000000, 6270000.000000)","(9930000.000000, 9930000.000000)","(3750000.000000, 3750000.000000)","(40000.000000, 40000.000000)","(1512137.000000, 1443403.500000)"
tencentBlock_12514,tencentBlock,"(553249.818182, 543543.681021)","(338097.111111, 321192.255556)","(74035.863747, 56325.508016)","(3800000.000000, 3800000.000000)","(1010000.000000, 1010000.000000)","(2940000.000000, 2940000.000000)","(1520000.000000, 1520000.000000)","(4170000.000000, 4170000.000000)","(482995.873016, 482995.873016)","(2290000.000000, 2290000.000000)","(5370000.000000, 5370000.000000)","(1780000.000000, 1780000.000000)","(20000.000000, 20000.000000)","(894962.941176, 882177.756303)"
tencentBlock_12518,tencentBlock,"(946409.772727, 798533.245739)","(533872.179487, 380093.779961)","(137887.516556, 102098.240762)","(5510000.000000, 5510000.000000)","(1940000.000000, 1940000.000000)","(3000000.000000, 3000000.000000)","(1480000.000000, 1480000.000000)","(5990000.000000, 5990000.000000)","(433771.145833, 433771.145833)","(3670000.000000, 3670000.000000)","(5730000.000000, 5730000.000000)","(2460000.000000, 2460000.000000)","(30000.000000, 30000.000000)","(1224765.588235, 1132908.169118)"
tencentBlock_12519,tencentBlock,"(502826.666667, 419022.222222)","(163078.918919, 145730.097757)","(35080.930233, 30243.454590)","(3700000.000000, 3700000.000000)","(1040000.000000, 1040000.000000)","(2330000.000000, 2330000.000000)","(1220000.000000, 1220000.000000)","(3870000.000000, 3870000.000000)","(416132.413793, 416132.413793)","(2310000.000000, 2310000.000000)","(4100000.000000, 4100000.000000)","(1830000.000000, 1830000.000000)","(20000.000000, 20000.000000)","(754240.000000, 754240.000000)"
tencentBlock_1252,tencentBlock,"(1534576.987952, 1279499.847863)","(553782.130435, 404772.480880)","(94558.195991, 77842.981374)","(7550000.000000, 7550000.000000)","(2270000.000000, 2270000.000000)","(5730000.000000, 5730000.000000)","(2230000.000000, 2230000.000000)","(8280000.000000, 8280000.000000)","(689728.646209, 689728.646209)","(4620000.000000, 4620000.000000)","(8250000.000000, 8250000.000000)","(2430000.000000, 2430000.000000)","(40000.000000, 40000.000000)","(1979842.849741, 1878548.564405)"
tencentBlock_12525,tencentBlock,"(2114320.930233, 1745916.525722)","(1057160.465116, 792870.348837)","(341788.721805, 253245.629018)","(7280000.000000, 7280000.000000)","(2290000.000000, 2290000.000000)","(5800000.000000, 5800000.000000)","(2990000.000000, 2990000.000000)","(7310000.000000, 7310000.000000)","(471066.321244, 471066.321244)","(5010000.000000, 5010000.000000)","(7370000.000000, 7370000.000000)","(2330000.000000, 2330000.000000)","(60000.000000, 60000.000000)","(1782662.745098, 1717838.645276)"
tencentBlock_12533,tencentBlock,"(819543.461538, 790274.052198)","(608803.714286, 393931.815126)","(134861.582278, 122633.200466)","(5470000.000000, 5470000.000000)","(1690000.000000, 1690000.000000)","(3650000.000000, 3650000.000000)","(1930000.000000, 1930000.000000)","(5930000.000000, 5930000.000000)","(434859.795918, 434859.795918)","(3590000.000000, 3590000.000000)","(6090000.000000, 6090000.000000)","(2510000.000000, 2510000.000000)","(30000.000000, 30000.000000)","(1639086.923077, 1380283.724696)"
tencentBlock_12538,tencentBlock,"(641548.400000, 571379.043750)","(308436.730769, 281509.714591)","(58535.437956, 46330.176425)","(5400000.000000, 5400000.000000)","(1760000.000000, 1760000.000000)","(2560000.000000, 2560000.000000)","(2060000.000000, 2060000.000000)","(5740000.000000, 5740000.000000)","(422071.315789, 422071.315789)","(2500000.000000, 2500000.000000)","(5800000.000000, 5800000.000000)","(2920000.000000, 2920000.000000)","(30000.000000, 30000.000000)","(1233746.923077, 1189684.532967)"
tencentBlock_12543,tencentBlock,"(704533.666667, 704533.666667)","(358237.457627, 344243.806939)","(105154.278607, 71516.216364)","(4350000.000000, 4350000.000000)","(1340000.000000, 1340000.000000)","(2800000.000000, 2800000.000000)","(1350000.000000, 1350000.000000)","(3360000.000000, 3360000.000000)","(370807.192982, 370807.192982)","(2560000.000000, 2560000.000000)","(4890000.000000, 4890000.000000)","(1910000.000000, 1910000.000000)","(20000.000000, 20000.000000)","(1006476.666667, 962716.811594)"
tencentBlock_12548,tencentBlock,"(1510791.546392, 1510791.546392)","(1127282.923077, 865178.045901)","(300300.778689, 249706.625757)","(4550000.000000, 4550000.000000)","(1560000.000000, 1560000.000000)","(3630000.000000, 3630000.000000)","(1450000.000000, 1450000.000000)","(4740000.000000, 4740000.000000)","(404825.359116, 404825.359116)","(2910000.000000, 2910000.000000)","(4760000.000000, 4760000.000000)","(2760000.000000, 2760000.000000)","(50000.000000, 50000.000000)","(1610404.175824, 1560597.861108)"
tencentBlock_12557,tencentBlock,"(1676148.888889, 1523771.717172)","(655884.347826, 507529.554865)","(520184.137931, 453493.863837)","(10160000.000000, 10160000.000000)","(3560000.000000, 3560000.000000)","(7750000.000000, 7750000.000000)","(4760000.000000, 4760000.000000)","(11300000.000000, 11300000.000000)","(6790000.000000, 6790000.000000)","(7820000.000000, 7820000.000000)","(11440000.000000, 11440000.000000)","(4840000.000000, 4840000.000000)","(50000.000000, 50000.000000)","(2155048.571429, 1915598.730159)"
tencentBlock_12566,tencentBlock,"(2139690.625000, 1783075.520833)","(1426460.416667, 954322.109742)","(658366.346154, 436167.704327)","(7140000.000000, 7140000.000000)","(2370000.000000, 2370000.000000)","(5100000.000000, 5100000.000000)","(2510000.000000, 2510000.000000)","(6830000.000000, 6830000.000000)","(468973.287671, 468973.287671)","(4550000.000000, 4550000.000000)","(7200000.000000, 7200000.000000)","(3180000.000000, 3180000.000000)","(40000.000000, 40000.000000)","(2852920.833333, 2327382.785088)"
tencentBlock_12568,tencentBlock,"(699946.000000, 671376.775510)","(362041.034483, 357973.157691)","(96322.844037, 67204.692877)","(5170000.000000, 5170000.000000)","(1260000.000000, 1260000.000000)","(3640000.000000, 3640000.000000)","(1950000.000000, 1950000.000000)","(5580000.000000, 5580000.000000)","(425642.837838, 425642.837838)","(3450000.000000, 3450000.000000)","(6180000.000000, 6180000.000000)","(1700000.000000, 1700000.000000)","(20000.000000, 20000.000000)","(1086123.103448, 1068021.051724)"
tencentBlock_12576,tencentBlock,"(761798.750000, 685618.875000)","(196593.225806, 178485.955008)","(160378.684211, 149443.773923)","(9430000.000000, 9430000.000000)","(2630000.000000, 2630000.000000)","(4230000.000000, 4230000.000000)","(3420000.000000, 3420000.000000)","(10310000.000000, 10310000.000000)","(6820000.000000, 6820000.000000)","(6260000.000000, 6260000.000000)","(10620000.000000, 10620000.000000)","(3390000.000000, 3390000.000000)","(30000.000000, 30000.000000)","(1218878.000000, 1117304.833333)"
tencentBlock_12581,tencentBlock,"(486040.000000, 486040.000000)","(162013.333333, 141761.666667)","(138868.571429, 130189.285714)","(7010000.000000, 7010000.000000)","(2110000.000000, 2110000.000000)","(5510000.000000, 5510000.000000)","(2820000.000000, 2820000.000000)","(7600000.000000, 7600000.000000)","(5750000.000000, 5750000.000000)","(4430000.000000, 4430000.000000)","(7690000.000000, 7690000.000000)","(2710000.000000, 2710000.000000)","(750000.000000, 750000.000000)","(2450000.000000, 2400000.000000)"
tencentBlock_12588,tencentBlock,"(789737.777778, 768955.204678)","(418096.470588, 406482.679739)","(100107.605634, 73511.360573)","(3850000.000000, 3850000.000000)","(1210000.000000, 1210000.000000)","(2890000.000000, 2890000.000000)","(1190000.000000, 1190000.000000)","(4130000.000000, 4130000.000000)","(406150.857143, 406150.857143)","(2490000.000000, 2490000.000000)","(4170000.000000, 4170000.000000)","(1850000.000000, 1850000.000000)","(20000.000000, 20000.000000)","(888455.000000, 818313.815789)"
tencentBlock_12594,tencentBlock,"(705235.862069, 644787.073892)","(346641.355932, 343752.677966)","(109368.128342, 81039.528089)","(4260000.000000, 4260000.000000)","(1460000.000000, 1460000.000000)","(2840000.000000, 2840000.000000)","(1370000.000000, 1370000.000000)","(4730000.000000, 4730000.000000)","(435145.531915, 435145.531915)","(2430000.000000, 2430000.000000)","(4350000.000000, 4350000.000000)","(1940000.000000, 1940000.000000)","(20000.000000, 20000.000000)","(1076412.631579, 1025154.887218)"
tencentBlock_12599,tencentBlock,"(1480029.000000, 1175317.147059)","(448493.636364, 409250.443182)","(344192.790698, 320099.295349)","(11040000.000000, 11040000.000000)","(3480000.000000, 3480000.000000)","(5780000.000000, 5780000.000000)","(4620000.000000, 4620000.000000)","(12090000.000000, 12090000.000000)","(7410000.000000, 7410000.000000)","(7930000.000000, 7930000.000000)","(12090000.000000, 12090000.000000)","(5050000.000000, 5050000.000000)","(50000.000000, 50000.000000)","(2466715.000000, 2055595.833333)"
